"Cliente_ID","Edad","Genero","Articulo Comprado","Categoria","Monto de compra (USD)","Ciudad","Tamaño","Color","Calificacion_cliente","Suscripcion","Envio","Descuento aplicado","Codigo promocional usado","Compas anteriores","Metodo de pago","Frecuencia de compras"
"2319","69","Hombre","Sudadera con capucha","Ropa","28","Wyoming","L","Blanco","3.1","No","Recogida en tienda","No","No","30","Tarjeta de crédito","Anualmente"
"2320","56","Hombre","Sandalias","Calzado","38","Maine","XL","Turquesa","5","No","Envío Gratis","No","No","29","PayPal","Mensual"
"2321","28","Hombre","Calzado","Calzado","55","Nuevo México","M","Aceituna","3.7","No","Envío Gratis","No","No","9","Tarjeta de débito","Trimestral"
"2322","50","Hombre","Sandalias","Calzado","31","Colorado","M","Beige","3","No","Aire al día siguiente","No","No","27","Tarjeta de débito","Quincenal"
"2323","39","Hombre","Abrigo","Abrigos","84","Connecticut","S","Lavanda","4.5","No","Recogida en tienda","No","No","21","Venmo","Quincenal"
"2324","35","Hombre","Guantes","Accesorios","93","Maryland","L","Blanco","4.7","No","Expres","No","No","36","Tarjeta de crédito","Mensual"
"2325","59","Hombre","Abrigo","Abrigos","28","Oregón","L","Marrón","3.5","No","Envío Gratis","No","No","19","Tarjeta de débito","Anualmente"
"2326","44","Hombre","Botas","Calzado","55","Nueva York","M","Carbón","4.4","No","Envío en 2 días","No","No","47","Efectivo","Semanal"
"2327","66","Hombre","Falda","Ropa","63","Oklahoma","L","Marrón","2.6","No","Estándar","No","No","38","Transferencia bancaria","Anualmente"
"2328","20","Hombre","Falda","Ropa","94","Alabama","M","Rojo","4.2","No","Envío en 2 días","No","No","22","Venmo","Quincenal"
"2329","45","Hombre","Pantalón","Ropa","36","Dakota del Norte","M","Marrón","2.6","No","Expres","No","No","29","Venmo","Quincenal"
"2330","49","Hombre","Tiene","Accesorios","97","Nebraska","S","Cerceta","4.8","No","Envío Gratis","No","No","42","Transferencia bancaria","Anualmente"
"2331","60","Hombre","Mochila","Accesorios","63","Arizona","L","Naranja","2.9","No","Recogida en tienda","No","No","47","PayPal","Trimestral"
"2332","61","Hombre","Bufanda","Accesorios","77","Illinois","S","Aceituna","4.3","No","Envío en 2 días","No","No","10","Tarjeta de crédito","Quincenal"
"2333","36","Hombre","Bufanda","Accesorios","53","Carolina del Sur","XL","Aceituna","2.6","No","Recogida en tienda","No","No","10","Venmo","Mensual"
"2334","33","Hombre","Camisa","Ropa","77","Kansas","M","Beige","3.8","No","Aire al día siguiente","No","No","1","PayPal","Trimestral"
"2335","49","Hombre","Botas","Calzado","79","Kansas","L","Verde","4.2","No","Estándar","No","No","7","Tarjeta de crédito","Mensual"
"2336","31","Hombre","Abrigo","Abrigos","37","Idaho","M","Negro","3.9","No","Recogida en tienda","No","No","10","Venmo","Quincenal"
"2337","19","Hombre","Cinturón","Accesorios","94","California","M","Verde","3.1","No","Envío Gratis","No","No","11","Tarjeta de crédito","Semanal"
"2338","39","Hombre","Botas","Calzado","76","Dakota del Norte","S","Violeta","3.6","No","Recogida en tienda","No","No","5","Efectivo","Anualmente"
"2339","66","Hombre","Zapatos deportivos","Calzado","68","Georgia","S","Plata","4","No","Expres","No","No","21","PayPal","Trimestral"
"2340","25","Hombre","Camisa","Ropa","65","Illinois","L","Marrón","3.4","No","Aire al día siguiente","No","No","24","Transferencia bancaria","Trimestral"
"2341","63","Hombre","Blusa","Ropa","24","Delaware","M","Cian","2.6","No","Estándar","No","No","37","Tarjeta de crédito","Quincenal"
"2342","56","Hombre","Chaqueta","Abrigos","31","Connecticut","L","Cerceta","4.5","No","Expres","No","No","22","Venmo","Trimestral"
"2343","20","Hombre","Falda","Ropa","89","Tennessee","M","Aceituna","4.9","No","Estándar","No","No","16","Tarjeta de débito","Quincenal"
"2344","58","Hombre","Calcetines","Ropa","49","Maryland","M","Rojo","4.4","No","Envío en 2 días","No","No","44","PayPal","Mensual"
"2345","34","Hombre","Sandalias","Calzado","92","Rhode Island","XL","Lavanda","3.5","No","Expres","No","No","14","Venmo","Quincenal"
"2346","28","Hombre","Camiseta","Ropa","32","Nueva York","S","Naranja","3.3","No","Expres","No","No","23","Transferencia bancaria","Trimestral"
"2347","22","Hombre","Chaqueta","Abrigos","67","Nuevo México","L","Marrón","3.1","No","Estándar","No","No","46","Tarjeta de débito","Quincenal"
"2348","37","Hombre","Cinturón","Accesorios","64","California","S","Gris","4.2","No","Expres","No","No","46","Efectivo","Trimestral"
"2349","54","Hombre","Calzado","Calzado","84","Maine","M","Naranja","4.9","No","Aire al día siguiente","No","No","16","PayPal","Trimestral"
"2350","65","Hombre","Blusa","Ropa","34","Nueva York","M","Naranja","3.9","No","Estándar","No","No","40","Tarjeta de crédito","Trimestral"
"2351","57","Hombre","Calzado","Calzado","26","Hawai","M","Turquesa","4.2","No","Envío Gratis","No","No","21","Efectivo","Anualmente"
"2352","38","Hombre","Suéter","Ropa","50","Nuevo Hampshire","S","Cian","4.9","No","Recogida en tienda","No","No","25","PayPal","Quincenal"
"2353","70","Hombre","Botas","Calzado","46","Nebraska","M","Amarillo","2.8","No","Recogida en tienda","No","No","25","Transferencia bancaria","Trimestral"
"2354","56","Hombre","Bolso","Accesorios","71","Montana","M","Blanco","4.1","No","Estándar","No","No","25","Tarjeta de débito","Trimestral"
"2355","56","Hombre","Blusa","Ropa","78","Wisconsin","M","Azul","4.8","No","Aire al día siguiente","No","No","27","Venmo","Mensual"
"2356","22","Hombre","Falda","Ropa","35","Tennessee","S","Morado","4.1","No","Aire al día siguiente","No","No","12","Efectivo","Mensual"
"2357","57","Hombre","Mochila","Accesorios","58","Montana","M","Gris","3","No","Envío Gratis","No","No","27","Tarjeta de débito","Trimestral"
"2358","53","Hombre","Camisa","Ropa","67","Míchigan","L","Cian","4.2","No","Envío en 2 días","No","No","40","Tarjeta de crédito","Quincenal"
"2359","53","Hombre","Suéter","Ropa","93","Texas","L","Rosado","3.8","No","Estándar","No","No","38","Tarjeta de crédito","Trimestral"
"2360","19","Hombre","Bufanda","Accesorios","81","Pensilvania","S","Oro","3.3","No","Envío en 2 días","No","No","44","Transferencia bancaria","Trimestral"
"2361","49","Hombre","Bolso","Accesorios","80","Nueva York","L","Plata","4.7","No","Envío en 2 días","No","No","27","Venmo","Trimestral"
"2362","44","Hombre","Bufanda","Accesorios","64","Alabama","M","Gris","4.3","No","Envío en 2 días","No","No","30","Tarjeta de crédito","Trimestral"
"2363","27","Hombre","Vaqueros","Ropa","41","Virginia","M","Marrón","2.7","No","Estándar","No","No","24","Tarjeta de crédito","Mensual"
"2364","60","Hombre","Calcetines","Ropa","79","Pensilvania","XL","Rosado","4.2","No","Expres","No","No","38","Efectivo","Quincenal"
"2365","62","Hombre","Gafas de sol","Accesorios","60","Misisipi","L","Marrón","4.2","No","Envío Gratis","No","No","4","PayPal","Trimestral"
"2366","52","Hombre","Zapatos deportivos","Calzado","91","Wyoming","S","Melocotón","2.5","No","Aire al día siguiente","No","No","32","Venmo","Mensual"
"2367","30","Hombre","Calzado","Calzado","66","Nuevo México","L","Marrón","3.6","No","Expres","No","No","32","Tarjeta de crédito","Quincenal"
"2368","66","Hombre","Calcetines","Ropa","85","Dakota del Norte","L","Verde","3.4","No","Estándar","No","No","28","Transferencia bancaria","Quincenal"
"2369","29","Hombre","Gafas de sol","Accesorios","38","New Jersey","M","Lavanda","3.3","No","Estándar","No","No","6","Tarjeta de débito","Trimestral"
"2370","24","Hombre","Suéter","Ropa","23","Vermont","M","Cian","4.6","No","Estándar","No","No","24","PayPal","Mensual"
"2371","51","Hombre","Calzado","Calzado","71","Alaska","M","Negro","3.9","No","Recogida en tienda","No","No","38","Venmo","Semanal"
"2372","67","Hombre","Calcetines","Ropa","25","Indiana","M","Carbón","3.7","No","Aire al día siguiente","No","No","28","Tarjeta de débito","Anualmente"
"2373","50","Hombre","Botas","Calzado","39","Alabama","XL","Plata","3.1","No","Expres","No","No","9","PayPal","Quincenal"
"2374","37","Hombre","Sudadera con capucha","Ropa","20","Míchigan","M","Gris","4.9","No","Expres","No","No","21","Tarjeta de débito","Trimestral"
"2375","69","Hombre","Guantes","Accesorios","73","Washington","L","Melocotón","4.7","No","Estándar","No","No","31","Tarjeta de débito","Mensual"
"2376","60","Hombre","Mochila","Accesorios","63","Virginia","L","Melocotón","2.9","No","Aire al día siguiente","No","No","18","Tarjeta de crédito","Trimestral"
"2377","21","Hombre","Guantes","Accesorios","94","Tennessee","XL","Cian","4.1","No","Expres","No","No","5","Efectivo","Semanal"
"2378","44","Hombre","Blusa","Ropa","94","Dakota del Sur","L","Magenta","4","No","Aire al día siguiente","No","No","22","Efectivo","Anualmente"
"2379","26","Hombre","Bufanda","Accesorios","71","Nuevo Hampshire","L","Cerceta","2.7","No","Recogida en tienda","No","No","37","PayPal","Quincenal"
"2380","40","Hombre","Tiene","Accesorios","77","Dakota del Sur","M","Melocotón","4","No","Envío en 2 días","No","No","22","Tarjeta de débito","Mensual"
"2381","41","Hombre","Bufanda","Accesorios","66","Pensilvania","M","Negro","2.5","No","Aire al día siguiente","No","No","36","PayPal","Quincenal"
"2382","62","Hombre","Sandalias","Calzado","23","Wisconsin","M","Cerceta","4.5","No","Envío Gratis","No","No","23","PayPal","Anualmente"
"2383","39","Hombre","Suéter","Ropa","60","California","M","Turquesa","3.9","No","Expres","No","No","44","Tarjeta de débito","Semanal"
"2384","53","Hombre","Mochila","Accesorios","72","Rhode Island","L","Oro","4.9","No","Envío en 2 días","No","No","25","Transferencia bancaria","Anualmente"
"2385","24","Hombre","Blusa","Ropa","35","Alabama","L","Verde","3.3","No","Envío en 2 días","No","No","40","PayPal","Trimestral"
"2386","41","Hombre","Bufanda","Accesorios","31","Oklahoma","M","Marrón","3.8","No","Expres","No","No","12","PayPal","Semanal"
"2387","19","Hombre","Calcetines","Ropa","33","Illinois","L","Azul","2.9","No","Estándar","No","No","14","Venmo","Mensual"
"2388","36","Hombre","Tiene","Accesorios","95","Tennessee","M","Oro","4","No","Envío en 2 días","No","No","14","Tarjeta de débito","Mensual"
"2389","21","Hombre","Vestido","Ropa","68","Alabama","M","Melocotón","4.1","No","Recogida en tienda","No","No","10","Tarjeta de débito","Anualmente"
"2390","25","Hombre","Abrigo","Abrigos","87","Kansas","M","Violeta","3.1","No","Recogida en tienda","No","No","17","Transferencia bancaria","Trimestral"
"2391","65","Hombre","Camisa","Ropa","64","Arizona","XL","Amarillo","4.6","No","Expres","No","No","24","Tarjeta de débito","Quincenal"
"2392","42","Hombre","Camisa","Ropa","74","Míchigan","M","Negro","4.6","No","Aire al día siguiente","No","No","31","Transferencia bancaria","Trimestral"
"2393","40","Hombre","Vaqueros","Ropa","62","Misuri","L","Plata","2.6","No","Envío en 2 días","No","No","36","Efectivo","Anualmente"
"2394","58","Hombre","Calcetines","Ropa","97","Luisiana","M","Marrón","5","No","Envío en 2 días","No","No","38","PayPal","Trimestral"
"2395","40","Hombre","Sandalias","Calzado","47","Connecticut","L","Melocotón","2.9","No","Envío en 2 días","No","No","23","Tarjeta de débito","Quincenal"
"2396","62","Hombre","Blusa","Ropa","83","Connecticut","M","Cian","3.5","No","Envío en 2 días","No","No","47","PayPal","Quincenal"
"2397","38","Hombre","Camisa","Ropa","82","Oregón","M","Aceituna","3.7","No","Envío en 2 días","No","No","20","Venmo","Semanal"
"2398","37","Hombre","Gafas de sol","Accesorios","26","Virginia Occidental","L","Negro","2.9","No","Recogida en tienda","No","No","41","Venmo","Mensual"
"2399","65","Hombre","Chaqueta","Abrigos","81","Florida","M","Naranja","4.3","No","Envío Gratis","No","No","44","Transferencia bancaria","Quincenal"
"2400","55","Hombre","Vestido","Ropa","44","Nuevo Hampshire","L","Beige","3.2","No","Recogida en tienda","No","No","31","Efectivo","Mensual"
"2401","43","Hombre","Gafas de sol","Accesorios","88","Oregón","M","Melocotón","4.2","No","Aire al día siguiente","No","No","11","Tarjeta de crédito","Quincenal"
"2402","43","Hombre","Botas","Calzado","76","Oregón","M","Rosado","4.2","No","Estándar","No","No","25","PayPal","Quincenal"
"2403","45","Hombre","Bufanda","Accesorios","89","Utah","M","Marrón","3.8","No","Envío Gratis","No","No","31","Efectivo","Semanal"
"2404","64","Hombre","Shorts","Ropa","22","Misuri","M","Magenta","4.4","No","Estándar","No","No","40","Tarjeta de débito","Semanal"
"2405","28","Hombre","Shorts","Ropa","33","Virginia Occidental","L","Cian","3.1","No","Envío en 2 días","No","No","23","Tarjeta de crédito","Quincenal"
"2406","69","Hombre","Vaqueros","Ropa","97","California","XL","Plata","5","No","Estándar","No","No","5","Tarjeta de débito","Trimestral"
"2407","54","Hombre","Bufanda","Accesorios","57","California","M","Añil","4.7","No","Estándar","No","No","26","PayPal","Semanal"
"2408","52","Hombre","Shorts","Ropa","38","Illinois","M","Beige","3","No","Expres","No","No","11","Tarjeta de crédito","Quincenal"
"2409","23","Hombre","Zapatos deportivos","Calzado","55","Hawai","XL","Negro","4.2","No","Aire al día siguiente","No","No","44","Tarjeta de débito","Trimestral"
"2410","26","Hombre","Joyería","Accesorios","37","Washington","L","Amarillo","3","No","Recogida en tienda","No","No","47","Efectivo","Trimestral"
"2411","48","Hombre","Calzado","Calzado","43","Wisconsin","M","Marrón","3.7","No","Envío Gratis","No","No","46","PayPal","Mensual"
"2412","49","Hombre","Sudadera con capucha","Ropa","96","Virginia","M","Cian","2.7","No","Envío Gratis","No","No","35","Efectivo","Trimestral"
"2413","53","Hombre","Chaqueta","Abrigos","51","Oregón","M","Rosado","4.3","No","Envío en 2 días","No","No","8","Transferencia bancaria","Quincenal"
"2414","69","Hombre","Shorts","Ropa","95","Pensilvania","XL","Violeta","2.7","No","Envío en 2 días","No","No","30","Transferencia bancaria","Semanal"
"2415","26","Hombre","Calcetines","Ropa","26","Virginia","M","Lavanda","3.7","No","Aire al día siguiente","No","No","14","Tarjeta de crédito","Quincenal"
"2416","21","Hombre","Abrigo","Abrigos","34","Hawai","XL","Lavanda","4.3","No","Estándar","No","No","30","Transferencia bancaria","Semanal"
"2417","59","Hombre","Sandalias","Calzado","83","Nebraska","S","Negro","4","No","Aire al día siguiente","No","No","26","Tarjeta de crédito","Trimestral"
"2418","21","Hombre","Mochila","Accesorios","24","Alaska","M","Aceituna","3.3","No","Estándar","No","No","32","Venmo","Quincenal"
"2419","22","Hombre","Pantalón","Ropa","69","Míchigan","S","Añil","4","No","Aire al día siguiente","No","No","47","Efectivo","Trimestral"
"2420","26","Hombre","Suéter","Ropa","40","Carolina del Norte","M","Azul","2.7","No","Aire al día siguiente","No","No","11","Tarjeta de crédito","Trimestral"
"2421","41","Hombre","Chaqueta","Abrigos","87","Carolina del Norte","S","Verde","4.2","No","Envío Gratis","No","No","28","PayPal","Anualmente"
"2422","37","Hombre","Zapatos deportivos","Calzado","46","Minnesota","L","Rosado","4.6","No","Estándar","No","No","2","Tarjeta de débito","Trimestral"
"2423","30","Hombre","Joyería","Accesorios","82","Georgia","M","Melocotón","4.8","No","Recogida en tienda","No","No","45","Tarjeta de crédito","Semanal"
"2424","49","Hombre","Mochila","Accesorios","81","Virginia Occidental","M","Morado","2.8","No","Envío Gratis","No","No","7","Tarjeta de crédito","Trimestral"
"2425","49","Hombre","Joyería","Accesorios","57","Delaware","M","Melocotón","4.5","No","Aire al día siguiente","No","No","28","Transferencia bancaria","Quincenal"
"2426","58","Hombre","Calzado","Calzado","49","Dakota del Norte","S","Aceituna","3","No","Envío en 2 días","No","No","34","Transferencia bancaria","Trimestral"
"2427","70","Hombre","Chaqueta","Abrigos","42","Florida","M","Aceituna","4.6","No","Envío Gratis","No","No","26","Tarjeta de débito","Trimestral"
"2428","27","Hombre","Chaqueta","Abrigos","26","Oregón","M","Morado","3.3","No","Estándar","No","No","45","Efectivo","Trimestral"
"2429","65","Hombre","Camiseta","Ropa","38","Idaho","M","Violeta","4.4","No","Aire al día siguiente","No","No","34","Tarjeta de débito","Anualmente"
"2430","57","Hombre","Zapatos deportivos","Calzado","57","Virginia","XL","Marrón","4.4","No","Estándar","No","No","47","Tarjeta de crédito","Quincenal"
"2431","20","Hombre","Chaqueta","Abrigos","100","Dakota del Norte","XL","Blanco","4.3","No","Expres","No","No","42","Efectivo","Trimestral"
"2432","34","Hombre","Sudadera con capucha","Ropa","73","Alabama","S","Aceituna","3.4","No","Expres","No","No","27","Transferencia bancaria","Trimestral"
"2433","59","Hombre","Chaqueta","Abrigos","66","Hawai","M","Melocotón","2.8","No","Recogida en tienda","No","No","43","Venmo","Mensual"
"2434","54","Hombre","Camiseta","Ropa","73","Oregón","M","Azul","3.4","No","Estándar","No","No","16","Efectivo","Quincenal"
"2435","36","Hombre","Guantes","Accesorios","45","Utah","M","Marrón","5","No","Recogida en tienda","No","No","40","Tarjeta de crédito","Mensual"
"2436","21","Hombre","Zapatos deportivos","Calzado","27","Hawai","S","Negro","4.5","No","Envío Gratis","No","No","29","Efectivo","Quincenal"
"2437","52","Hombre","Camiseta","Ropa","24","Connecticut","M","Amarillo","2.7","No","Recogida en tienda","No","No","38","Tarjeta de crédito","Trimestral"
